episodio,recompensa,feromona_media,feromona_max,peso_aco_aplicado
0,7.220000000000015,1.0010201930999756,1.3097116947174072,0.5
1,9.7,1.001989722251892,1.9366726875305176,0.49996
2,9.52,1.0029107332229614,1.8639698028564453,0.49992
3,8.18,1.0037856101989746,1.981337547302246,0.49988
4,9.6,1.004616618156433,2.4594030380249023,0.49984
5,9.28,1.0054062604904175,2.8919882774353027,0.4998
6,8.899999999999999,1.006156325340271,2.8382978439331055,0.49976
7,9.3,1.0068689584732056,2.9820971488952637,0.49972
8,8.84,1.007545828819275,3.005406141281128,0.49968
9,9.62,1.0081889629364014,3.118293523788452,0.49964
10,9.52,1.0087999105453491,3.1707119941711426,0.4996
11,8.98,1.0093802213668823,3.6984503269195557,0.49956
12,9.52,1.0099316835403442,3.7218611240386963,0.49952
13,8.82,1.0104554891586304,4.128989219665527,0.49948
14,9.059999999999999,1.0109530687332153,4.241688251495361,0.49944
15,7.9,1.0114258527755737,4.07722282409668,0.4994
16,8.84,1.011875033378601,4.045775413513184,0.49936
17,9.78,1.0123018026351929,4.298031806945801,0.49932
18,9.32,1.012706995010376,4.5243072509765625,0.49928
19,9.219999999999999,1.0130919218063354,4.8109130859375,0.49924
20,9.24,1.0134578943252563,4.712416648864746,0.4992
21,9.26,1.0138052701950073,4.747066020965576,0.49916
22,8.34,1.0141355991363525,4.931397914886475,0.49912
23,9.74,1.0144492387771606,5.069443225860596,0.49908
24,9.14,1.014747142791748,5.629924774169922,0.49904
25,9.78,1.0150301456451416,6.257519245147705,0.499
26,9.68,1.0152989625930786,6.257143020629883,0.49896
27,8.799999999999999,1.0155543088912964,6.194286346435547,0.49892
28,9.14,1.0157970190048218,6.000851154327393,0.49888
29,9.54,1.0160276889801025,6.352982997894287,0.49884
30,9.66,1.0162465572357178,6.623568534851074,0.4988
31,9.379999999999999,1.0164546966552734,6.453680038452148,0.49876
32,9.56,1.0166524648666382,6.3582682609558105,0.49872
33,9.54,1.0168402194976807,6.475137710571289,0.49868
34,9.58,1.0170185565948486,6.627571105957031,0.49863999999999997
35,9.68,1.0171879529953003,6.608692646026611,0.4986
36,9.26,1.0173488855361938,7.224204063415527,0.49856
37,9.62,1.017501950263977,7.915625095367432,0.49852
38,9.72,1.017647385597229,7.876986503601074,0.49848
39,9.84,1.0177851915359497,8.108137130737305,0.49844
40,9.68,1.0179164409637451,8.327730178833008,0.4984
41,9.56,1.0180408954620361,8.138616561889648,0.49836
42,9.82,1.0181593894958496,8.287240982055664,0.49832
43,9.8,1.0182719230651855,8.872879028320312,0.49828
44,9.36,1.018695592880249,8.585484504699707,0.49824
45,9.58,1.0216128826141357,8.870495796203613,0.4982
46,9.6,1.0243843793869019,9.176970481872559,0.49816
47,9.78,1.0270171165466309,9.172666549682617,0.49812
48,9.68,1.0295182466506958,9.026533126831055,0.49808
49,9.76,1.031894326210022,9.408540725708008,0.49804
50,9.72,1.0341516733169556,9.652398109436035,0.498
51,9.6,1.0362961292266846,9.419777870178223,0.49796
52,9.72,1.0383332967758179,9.305931091308594,0.49792
53,9.66,1.0402687788009644,9.13475227355957,0.49788
54,9.64,1.0421072244644165,8.955792427062988,0.49784
55,9.84,1.0438538789749146,9.133002281188965,0.4978
56,9.56,1.0455132722854614,8.90362548828125,0.49776
57,9.8,1.0470895767211914,8.958443641662598,0.49772
58,9.82,1.0485872030258179,9.621631622314453,0.49768
59,9.84,1.050009846687317,9.765549659729004,0.49764
60,9.78,1.0513614416122437,9.731817245483398,0.4976
61,9.82,1.0526454448699951,9.80078125,0.49756
62,9.82,1.0538651943206787,9.866297721862793,0.49752
63,9.68,1.0550240278244019,9.6854829788208,0.49748
64,9.84,1.0561248064041138,9.82620906829834,0.49744
65,9.78,1.0571705102920532,9.789443969726562,0.4974
66,9.82,1.0581640005111694,9.8555269241333,0.49736
67,9.76,1.0581074953079224,10.0,0.49732
68,9.86,1.0579798221588135,10.0,0.49728
69,9.82,1.0586986541748047,10.0,0.49724
70,9.76,1.059666633605957,9.916666984558105,0.4972
71,9.72,1.0605864524841309,9.94822883605957,0.49716
72,9.82,1.0614277124404907,10.0,0.49712
73,9.68,1.062259316444397,9.8125,0.49708
74,9.82,1.0630494356155396,9.877429962158203,0.49704
75,9.82,1.0619556903839111,10.0,0.497
76,9.76,1.060968041419983,10.0,0.49696
77,9.88,1.059509515762329,10.0,0.49692
78,9.62,1.0586984157562256,10.0,0.49688
79,9.78,1.055260181427002,10.0,0.49684
80,9.82,1.0561189651489258,10.0,0.4968
81,9.84,1.0566039085388184,10.0,0.49676
82,9.78,1.0577409267425537,9.891551971435547,0.49672
83,9.82,1.0581640005111694,10.0,0.49668
84,9.82,1.056036353111267,10.0,0.49664
85,9.82,1.0535547733306885,10.0,0.4966
86,9.82,1.0512081384658813,10.0,0.49656
87,9.84,1.0514253377914429,10.0,0.49652
88,9.82,1.046674370765686,10.0,0.49648
89,9.86,1.046228289604187,10.0,0.49644
90,9.82,1.0452064275741577,10.0,0.4964
91,9.84,1.0448883771896362,10.0,0.49636
92,9.82,1.044461727142334,10.0,0.49632
93,9.84,1.0431487560272217,10.0,0.49628
94,9.82,1.039940595626831,10.0,0.49624
95,9.84,1.0350608825683594,10.0,0.4962
96,9.84,1.0336174964904785,10.0,0.49616
97,9.86,1.028854250907898,10.0,0.49612
98,9.84,1.027145504951477,10.0,0.49608
99,9.82,1.022147297859192,10.0,0.49604
100,9.86,1.0156173706054688,10.0,0.496
101,9.84,1.0101032257080078,10.0,0.49596
102,9.82,1.011018991470337,10.0,0.49592
103,9.82,1.0060361623764038,10.0,0.49588
104,9.8,1.0099945068359375,10.0,0.49584
105,9.88,1.0086650848388672,10.0,0.4958
106,9.84,1.0106042623519897,10.0,0.49576
107,9.86,1.0110797882080078,10.0,0.49572
108,9.86,1.0115315914154053,10.0,0.49568
109,9.8,1.0152559280395508,10.0,0.49564
110,9.88,1.013719081878662,10.0,0.4956
111,9.86,1.0140976905822754,10.0,0.49556
112,9.86,1.0144752264022827,10.0,0.49552
113,9.86,1.0148338079452515,10.0,0.49548
114,9.82,1.0176039934158325,10.0,0.49544
115,9.84,1.0191727876663208,10.0,0.4954
116,9.86,1.0192965269088745,10.0,0.49536
117,9.78,1.0226938724517822,9.954545021057129,0.49532
