episodio,recompensa,feromona_media,feromona_max,peso_aco_aplicado
0,7.220000000000015,1.0410202741622925,1.3497116565704346,0.0
1,9.7,1.0816305875778198,2.015711545944214,0.0
2,7.680000000000005,1.121834635734558,2.167968273162842,0.0
3,5.6400000000000485,1.1616367101669312,2.3004114627838135,0.0
4,5.720000000000047,1.2010407447814941,2.542097330093384,0.0
5,5.820000000000045,1.2400509119033813,2.564523220062256,0.0
6,7.8000000000000025,1.2786706686019897,2.5388779640197754,0.0
7,7.540000000000008,1.3169043064117432,2.513489246368408,0.0
8,8.419999999999998,1.3547556400299072,2.678227663040161,0.0
9,8.899999999999999,1.392228603363037,2.9241724014282227,0.0
10,6.260000000000035,1.4293265342712402,2.948406457901001,0.0
11,8.899999999999999,1.4660537242889404,3.1194193363189697,0.0
12,7.320000000000013,1.5024137496948242,3.3682408332824707,0.0
13,5.680000000000048,1.5384098291397095,3.462847948074341,0.0
14,9.56,1.57404625415802,3.733397960662842,0.0
15,8.52,1.6093260049819946,3.763631582260132,0.0
16,8.34,1.644253134727478,4.027200222015381,0.0
17,7.100000000000017,1.6788311004638672,4.08695650100708,0.0
18,9.24,1.71306312084198,4.177665710449219,0.0
19,8.559999999999999,1.7469528913497925,4.313778877258301,0.0
20,9.52,1.7805038690567017,5.2049479484558105,0.0
21,9.219999999999999,1.8137192726135254,5.409308910369873,0.0
22,8.82,1.846602439880371,5.439961910247803,0.0
23,9.1,1.8791569471359253,5.496673583984375,0.0
24,8.34,1.9113856554031372,5.50194787979126,0.0
25,9.36,1.943292260169983,5.91567850112915,0.0
26,6.04000000000004,1.9748796224594116,6.03328800201416,0.0
27,8.079999999999998,2.0061511993408203,6.077122211456299,0.0
28,7.44000000000001,2.0371103286743164,6.211663722991943,0.0
29,8.94,2.0677595138549805,6.4325666427612305,0.0
30,8.399999999999999,2.098102569580078,6.430740833282471,0.0
31,8.66,2.1281421184539795,6.441060543060303,0.0
32,9.74,2.157881021499634,6.77843713760376,0.0
33,9.64,2.1873228549957275,6.988430500030518,0.0
34,8.959999999999999,2.2164697647094727,7.014699935913086,0.0
35,8.54,2.2453253269195557,7.0130462646484375,0.0
36,9.3,2.273892879486084,7.368185520172119,0.0
37,8.84,2.3021740913391113,7.639331340789795,0.0
38,9.62,2.3301730155944824,7.826096057891846,0.0
39,8.379999999999999,2.357891798019409,8.056477546691895,0.0
40,9.02,2.3853330612182617,8.282036781311035,0.0
41,9.24,2.4125001430511475,8.593955039978027,0.0
42,9.34,2.4393961429595947,8.92007827758789,0.0
43,9.64,2.466022253036499,9.108654975891113,0.0
44,9.5,2.492382526397705,9.217568397521973,0.0
45,9.7,2.5184788703918457,9.792058944702148,0.0
46,8.52,2.5443146228790283,9.82927417755127,0.0
47,9.2,2.569892168045044,9.730981826782227,0.0
48,9.44,2.5952134132385254,9.812243461608887,0.0
49,9.56,2.620281934738159,9.941393852233887,0.0
50,9.42,2.6439363956451416,10.0,0.0
51,9.58,2.666597843170166,10.0,0.0
52,9.62,2.6901204586029053,10.0,0.0
53,9.72,2.710904836654663,10.0,0.0
54,9.66,2.7334189414978027,10.0,0.0
55,9.7,2.7537312507629395,10.0,0.0
56,9.84,2.7694499492645264,10.0,0.0
57,9.48,2.7904152870178223,10.0,0.0
58,8.639999999999999,2.8132922649383545,10.0,0.0
59,9.56,2.8297007083892822,10.0,0.0
60,9.6,2.850128173828125,10.0,0.0
