episodio,recompensa,feromona_media,feromona_max,peso_aco_aplicado
0,7.220000000000015,1.0010201930999756,1.3097116947174072,1.0
1,9.7,1.001989722251892,1.9366726875305176,0.99993
2,9.52,1.0029107332229614,1.8639698028564453,0.99986
3,9.48,1.0037856101989746,2.5596249103546143,0.99979
4,9.32,1.004616618156433,2.7257611751556396,0.99972
5,9.14,1.0054062604904175,2.938310384750366,0.99965
6,9.54,1.006156325340271,2.9248545169830322,0.99958
7,9.48,1.0068689584732056,3.805671453475952,0.99951
8,9.74,1.007545828819275,4.000003337860107,0.99944
9,9.1,1.0081889629364014,4.133336544036865,0.99937
10,9.64,1.0087999105453491,4.204447269439697,0.9993
11,9.54,1.0093802213668823,4.6603522300720215,0.99923
12,9.32,1.0099316835403442,4.427334785461426,0.99916
13,9.58,1.0104554891586304,4.592137813568115,0.99909
14,9.24,1.0109529495239258,4.888846397399902,0.99902
15,9.4,1.0114257335662842,4.977736949920654,0.99895
16,9.62,1.011875033378601,4.992007732391357,0.99888
17,9.3,1.0123015642166138,4.8852643966674805,0.99881
18,9.46,1.0127068758010864,5.01137113571167,0.99874
19,9.78,1.0130919218063354,6.124439239501953,0.99867
20,9.78,1.0134577751159668,6.72730827331543,0.9986
21,9.5,1.0138051509857178,6.5909423828125,0.99853
22,9.18,1.0141353607177734,6.26139497756958,0.99846
23,9.48,1.014449119567871,5.948325157165527,0.99839
24,9.6,1.014746904373169,5.650908946990967,0.99832
25,9.66,1.015030026435852,5.368363380432129,0.99825
26,9.44,1.015298843383789,5.099945068359375,0.99818
27,9.74,1.0155541896820068,5.614178657531738,0.99811
28,9.4,1.0157970190048218,5.333469867706299,0.99804
29,9.66,1.0160274505615234,5.06679630279541,0.99797
30,9.6,1.0162465572357178,5.217284202575684,0.9979
31,9.6,1.0164545774459839,5.206419944763184,0.99783
32,9.46,1.0166523456573486,5.316468715667725,0.99776
33,9.48,1.0168402194976807,5.693160057067871,0.99769
34,9.379999999999999,1.0170185565948486,5.5697922706604,0.99762
35,9.76,1.0171878337860107,6.124635696411133,0.99755
36,9.8,1.0173487663269043,5.818403720855713,0.99748
37,9.02,1.0175018310546875,5.9606733322143555,0.99741
38,9.72,1.01764714717865,5.996006965637207,0.99734
39,9.74,1.0177850723266602,6.080821990966797,0.99727
40,9.62,1.0179163217544556,6.303096294403076,0.9972
41,9.78,1.0180408954620361,6.568429946899414,0.99713
42,9.78,1.01815927028656,7.149099349975586,0.99706
43,9.72,1.018271803855896,7.863072872161865,0.99699
44,9.72,1.018695592880249,7.827062129974365,0.99692
45,9.82,1.0216128826141357,7.991264343261719,0.99685
46,9.66,1.0244017839431763,8.474054336547852,0.99678
47,9.64,1.0270593166351318,8.60590648651123,0.99671
48,9.88,1.0295839309692383,9.008944511413574,0.99664
49,9.72,1.0319823026657104,8.558497428894043,0.99657
50,9.86,1.034260630607605,8.844858169555664,0.9965
51,9.86,1.036425232887268,9.116901397705078,0.99643
52,9.78,1.0383555889129639,10.0,0.99636
53,9.86,1.0403152704238892,9.5,0.99629
54,9.7,1.0421770811080933,9.691665649414062,0.99622
55,9.82,1.043961524963379,9.20708179473877,0.99615
