episodio,recompensa,feromona_media,feromona_max,peso_aco_aplicado
0,8.52,1.0010201930999756,1.490540623664856,1.0
1,9.059999999999999,1.001989722251892,2.2230865955352783,0.99993
2,9.0,1.0029107332229614,2.31193208694458,0.99986
3,6.400000000000032,1.0037856101989746,2.196335554122925,0.99979
4,9.42,1.0046167373657227,2.603760242462158,0.99972
5,8.54,1.0054062604904175,2.542065382003784,0.99965
6,8.739999999999998,1.0061562061309814,3.6054372787475586,0.99958
7,7.720000000000004,1.0068689584732056,3.5128848552703857,0.99951
8,8.479999999999999,1.007545828819275,3.600398302078247,0.99944
9,9.16,1.0081889629364014,3.6584737300872803,0.99937
10,8.92,1.0087999105453491,4.031105041503906,0.9993
11,8.54,1.0093802213668823,4.5144829750061035,0.99923
12,8.959999999999999,1.0099315643310547,5.05798864364624,0.99916
13,7.880000000000001,1.0104554891586304,5.040937423706055,0.99909
14,9.18,1.0109529495239258,4.788890361785889,0.99902
15,9.0,1.0114257335662842,4.849445343017578,0.99895
16,8.739999999999998,1.011875033378601,5.956182479858398,0.99888
17,9.34,1.0123016834259033,5.6583733558654785,0.99881
18,8.959999999999999,1.0127068758010864,5.375454425811768,0.99874
19,9.219999999999999,1.0130919218063354,5.168147563934326,0.99867
20,8.82,1.0134577751159668,5.502961158752441,0.9986
21,8.18,1.0138051509857178,5.887153148651123,0.99853
22,9.56,1.0141353607177734,5.820067882537842,0.99846
23,8.82,1.014449119567871,5.751492500305176,0.99839
24,9.3,1.0147470235824585,6.60677433013916,0.99832
25,8.239999999999998,1.015030026435852,6.503707408905029,0.99825
26,8.78,1.015298843383789,7.041223049163818,0.99818
27,6.920000000000021,1.0155541896820068,7.031822204589844,0.99811
28,8.44,1.0157970190048218,7.577668190002441,0.99804
29,9.02,1.0160274505615234,7.708988666534424,0.99797
30,9.059999999999999,1.0162464380264282,8.068219184875488,0.9979
31,8.959999999999999,1.0164545774459839,7.760962009429932,0.99783
32,8.419999999999998,1.016652226448059,7.669173717498779,0.99776
33,9.28,1.0168401002883911,8.25793743133545,0.99769
34,7.080000000000018,1.01701819896698,8.513764381408691,0.99762
35,8.86,1.0171875953674316,9.140703201293945,0.99755
36,6.50000000000003,1.0173486471176147,9.108623504638672,0.99748
37,9.36,1.017501711845398,8.965692520141602,0.99741
38,8.84,1.0176470279693604,8.948439598083496,0.99734
39,9.34,1.0177850723266602,8.652532577514648,0.99727
40,9.54,1.017916202545166,8.437296867370605,0.9972
41,8.82,1.0180407762527466,8.18492317199707,0.99713
42,8.54,1.01815927028656,8.668545722961426,0.99706
43,8.52,1.018271803855896,8.70809268951416,0.99699
44,9.1,1.0186954736709595,9.334007263183594,0.99692
45,9.6,1.019738793373108,10.0,0.99685
46,8.079999999999998,1.0211281776428223,10.0,0.99678
47,9.26,1.0110442638397217,10.0,0.99671
48,8.94,1.009964108467102,10.0,0.99664
49,7.999999999999998,1.0133179426193237,9.65000057220459,0.99657
50,9.02,1.002504825592041,10.0,0.9965
51,8.879999999999999,1.0013116598129272,10.0,0.99643
52,9.24,0.9985760450363159,10.0,0.99636
53,8.66,1.0006335973739624,10.0,0.99629
54,9.2,0.998573362827301,10.0,0.99622
55,9.1,0.9920374751091003,10.0,0.99615
56,9.5,0.9871039986610413,10.0,0.99608
57,8.76,0.9916194081306458,9.580645561218262,0.99601
58,9.66,0.9919941425323486,10.0,0.99594
59,9.379999999999999,0.9962975382804871,9.661290168762207,0.99587
60,9.48,1.0003856420516968,9.370532989501953,0.9958
61,9.219999999999999,1.0042694807052612,9.927648544311523,0.99573
62,8.879999999999999,1.0016767978668213,10.0,0.99566
63,9.059999999999999,0.9829612374305725,10.0,0.99559
64,8.799999999999999,0.9639633297920227,10.0,0.99552
65,9.68,0.969768762588501,9.5,0.99545
66,9.1,0.954622209072113,10.0,0.99538
67,9.379999999999999,0.9404879808425903,10.0,0.99531
68,9.66,0.9345635175704956,10.0,0.99524
69,9.8,0.9367384910583496,10.0,0.99517
70,8.28,0.9273666143417358,10.0,0.9951
71,8.12,0.9059290289878845,10.0,0.99503
72,9.56,0.9081696271896362,10.0,0.99496
73,9.44,0.8954724669456482,10.0,0.99489
74,9.64,0.8984936475753784,10.0,0.99482
75,8.299999999999999,0.9076542854309082,9.5,0.99475
76,9.72,0.9135085940361023,10.0,0.99468
77,9.6,0.9027608036994934,10.0,0.99461
78,9.379999999999999,0.8863683938980103,10.0,0.99454
79,9.64,0.8814399838447571,10.0,0.99447
80,9.58,0.8868987560272217,10.0,0.9944
81,9.64,0.894727885723114,10.0,0.99433
82,9.8,0.90414959192276,10.0,0.99426
83,9.78,0.9131002426147461,9.74981689453125,0.99419
84,9.86,0.9216213822364807,9.976612091064453,0.99412
85,9.74,0.9292646050453186,10.0,0.99405
86,9.86,0.9366861581802368,10.0,0.99398
87,9.6,0.9356566667556763,10.0,0.99391
