episodio,recompensa,feromona_media,feromona_max,peso_aco_aplicado
0,7.220000000000015,1.0410202741622925,1.3497116565704346,1.0
1,9.7,1.0816305875778198,2.015711545944214,0.99993
2,9.52,1.121834635734558,1.9958099126815796,0.99986
3,9.14,1.1616367101669312,2.412208318710327,0.99979
4,8.94,1.2010407447814941,2.6788008213043213,0.99972
5,9.32,1.2400509119033813,3.1135175228118896,0.99965
6,9.66,1.2786706686019897,3.944610118865967,0.99958
7,8.899999999999999,1.3169045448303223,4.086982250213623,0.99951
8,8.459999999999999,1.3547556400299072,4.046112537384033,0.99944
9,9.68,1.3922287225723267,4.416021347045898,0.99937
10,9.28,1.4293267726898193,4.788527488708496,0.9993
11,9.6,1.46605384349823,4.990642070770264,0.99923
12,8.479999999999999,1.5024138689041138,5.301755428314209,0.99916
13,9.26,1.5384100675582886,5.383872985839844,0.99909
14,9.2,1.5740464925765991,5.6736016273498535,0.99902
15,8.719999999999999,1.6093261241912842,5.851240634918213,0.99895
16,9.5,1.6442534923553467,6.5927276611328125,0.99888
17,9.379999999999999,1.6788314580917358,6.849380970001221,0.99881
18,8.959999999999999,1.7130635976791382,6.780887126922607,0.99874
19,9.62,1.7469532489776611,6.976236343383789,0.99867
20,9.32,1.7805039882659912,7.05353307723999,0.9986
21,9.14,1.813719630241394,7.3318352699279785,0.99853
22,9.86,1.8466027975082397,7.972802639007568,0.99846
23,9.16,1.8791571855545044,8.203125,0.99839
24,9.219999999999999,1.9113860130310059,8.377504348754883,0.99832
25,9.82,1.9432927370071411,8.849285125732422,0.99825
26,9.66,1.9748799800872803,9.349028587341309,0.99818
27,9.6,2.0061516761779785,9.505537986755371,0.99811
28,9.84,2.0369296073913574,10.0,0.99804
29,9.52,2.065964937210083,10.0,0.99797
30,9.7,2.0963258743286133,9.899999618530273,0.9979
31,9.86,2.1237540245056152,10.0,0.99783
32,9.66,2.1525464057922363,10.0,0.99776
33,9.86,2.1780178546905518,10.0,0.99769
34,9.86,2.197624921798706,10.0,0.99762
35,9.84,2.2159547805786133,10.0,0.99755
36,9.78,2.2371702194213867,10.0,0.99748
37,9.74,2.261500358581543,10.0,0.99741
38,9.72,2.2822375297546387,10.0,0.99734
39,9.64,2.2998294830322266,10.0,0.99727
40,9.88,2.3007194995880127,10.0,0.9972
41,9.78,2.3183844089508057,10.0,0.99713
42,9.82,2.3245978355407715,10.0,0.99706
43,9.66,2.3409719467163086,10.0,0.99699
44,9.86,2.336731433868408,10.0,0.99692
45,9.78,2.3558449745178223,10.0,0.99685
46,9.74,2.3716797828674316,10.0,0.99678
47,9.72,2.389284610748291,10.0,0.99671
48,9.84,2.3935701847076416,10.0,0.99664
49,9.86,2.408623456954956,10.0,0.99657
50,9.84,2.4248433113098145,10.0,0.9965
51,9.64,2.4466681480407715,10.0,0.99643
52,9.82,2.449305534362793,10.0,0.99636
53,9.76,2.4633302688598633,10.0,0.99629
54,9.82,2.4766085147857666,10.0,0.99622
55,9.82,2.4837584495544434,10.0,0.99615
56,9.78,2.490568161010742,10.0,0.99608
57,9.84,2.4886257648468018,10.0,0.99601
58,9.86,2.478817939758301,10.0,0.99594
59,9.76,2.486492156982422,10.0,0.99587
60,9.84,2.4764370918273926,10.0,0.9958
61,9.72,2.4846174716949463,10.0,0.99573
62,9.8,2.499293088912964,10.0,0.99566
63,9.58,2.5211503505706787,10.0,0.99559
64,9.82,2.5292065143585205,10.0,0.99552
65,9.78,2.542400360107422,10.0,0.99545
66,9.76,2.538849115371704,10.0,0.99538
67,9.78,2.539033889770508,10.0,0.99531
68,9.76,2.5369269847869873,10.0,0.99524
69,9.84,2.5218894481658936,10.0,0.99517
70,9.82,2.5123167037963867,10.0,0.9951
71,9.76,2.5133535861968994,10.0,0.99503
72,9.86,2.495363235473633,10.0,0.99496
73,9.84,2.480741024017334,10.0,0.99489
74,9.86,2.463076591491699,10.0,0.99482
75,9.82,2.479016065597534,10.0,0.99475
76,9.86,2.4794721603393555,10.0,0.99468
77,9.82,2.478050708770752,10.0,0.99461
78,9.8,2.480090856552124,10.0,0.99454
79,9.86,2.472330093383789,10.0,0.99447
80,9.86,2.470064401626587,10.0,0.9944
81,9.84,2.4620676040649414,10.0,0.99433
82,9.84,2.4517593383789062,10.0,0.99426
83,9.86,2.4504988193511963,10.0,0.99419
84,9.86,2.4443559646606445,10.0,0.99412
85,9.82,2.4478814601898193,10.0,0.99405
86,9.84,2.4457356929779053,10.0,0.99398
87,9.46,2.470560312271118,10.0,0.99391
88,9.84,2.468773126602173,10.0,0.99384
89,9.86,2.4532387256622314,10.0,0.99377
90,9.88,2.450496196746826,10.0,0.9937
91,9.86,2.445620059967041,10.0,0.99363
92,9.82,2.442016839981079,10.0,0.99356
93,9.86,2.424739360809326,10.0,0.99349
94,9.86,2.40763521194458,10.0,0.99342
95,9.82,2.403029203414917,10.0,0.99335
96,9.88,2.404736042022705,10.0,0.99328
97,9.86,2.3943874835968018,10.0,0.99321
98,9.84,2.380775213241577,10.0,0.99314
99,9.86,2.3703787326812744,10.0,0.99307
100,9.86,2.354827880859375,10.0,0.993
101,9.86,2.3435680866241455,10.0,0.99293
102,9.84,2.3314743041992188,10.0,0.99286
103,9.86,2.3153023719787598,10.0,0.99279
104,9.86,2.2992920875549316,10.0,0.99272
105,9.88,2.3160951137542725,10.0,0.99265
106,9.82,2.317440986633301,10.0,0.99258
107,9.84,2.307276725769043,10.0,0.99251
108,9.84,2.2972145080566406,10.0,0.99244
109,9.84,2.2885544300079346,10.0,0.99237
110,9.42,2.3155810832977295,10.0,0.9923
111,9.88,2.318321943283081,10.0,0.99223
112,9.86,2.315962076187134,10.0,0.99216
113,9.86,2.302946090698242,10.0,0.99209
114,9.86,2.2870593070983887,10.0,0.99202
115,9.84,2.2745201587677,10.0,0.99195
116,9.82,2.293485164642334,10.0,0.99188
117,9.88,2.2841556072235107,10.0,0.99181
118,9.84,2.2827024459838867,10.0,0.99174
119,9.88,2.2752044200897217,10.0,0.99167
120,9.88,2.2623162269592285,10.0,0.9916
121,9.86,2.2578928470611572,10.0,0.99153
122,9.88,2.247840166091919,10.0,0.99146
123,9.8,2.252882957458496,10.0,0.99139
124,9.84,2.2555997371673584,10.0,0.99132
125,9.88,2.2442069053649902,10.0,0.99125
126,9.88,2.23537015914917,10.0,0.99118
127,9.82,2.2423577308654785,10.0,0.99111
128,9.88,2.231602668762207,10.0,0.99104
129,9.86,2.2283072471618652,10.0,0.99097
130,9.86,2.2262089252471924,10.0,0.9909
131,9.86,2.2308595180511475,10.0,0.99083
132,9.86,2.2285702228546143,10.0,0.99076
133,9.88,2.2208950519561768,10.0,0.99069
134,9.88,2.207789182662964,10.0,0.9906200000000001
135,9.88,2.1993167400360107,10.0,0.99055
136,9.82,2.2126965522766113,10.0,0.99048
137,9.84,2.2118747234344482,10.0,0.99041
138,9.88,2.2068722248077393,10.0,0.99034
139,9.86,2.2057607173919678,10.0,0.99027
140,9.86,2.1954593658447266,10.0,0.9902
141,9.86,2.180647850036621,10.0,0.99013
142,9.84,2.169173002243042,10.0,0.99006
143,9.84,2.1739137172698975,10.0,0.98999
144,9.82,2.1693968772888184,10.0,0.98992
145,9.84,2.1661853790283203,10.0,0.98985
146,9.84,2.167382001876831,10.0,0.98978
147,9.84,2.1597235202789307,10.0,0.98971
148,9.82,2.153463840484619,10.0,0.98964
149,9.84,2.1459546089172363,10.0,0.98957
150,-10.04,2.124495029449463,9.899999618530273,0.9895
151,-10.07,2.103250026702881,9.800999641418457,0.98943
152,-10.02,2.0822174549102783,9.70298957824707,0.98936
153,-10.049999999999999,2.0613954067230225,9.60595989227295,0.98929
